unique_id,ds,LinearRegression,LinearRegression-lo-99,LinearRegression-hi-99
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 03:45:00,3666971.709101497,2364933.940122549,4969009.478080445
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 04:00:00,3622105.3677623267,2217607.8125971807,5026602.922927472
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 04:15:00,3837802.428669553,2372518.4230424464,5303086.434296659
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 04:30:00,3766616.5740496414,2146856.850834355,5386376.297264928
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 04:45:00,4146232.2730239327,2717981.8256207593,5574482.720427107
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 05:00:00,3969981.1011093017,2446937.7766912305,5493024.425527373
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 05:15:00,3915255.174432312,2484209.64275626,5346300.706108364
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 05:30:00,4051785.2788413987,2481453.329768891,5622117.227913906
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 05:45:00,4274035.618305805,2678754.308319111,5869316.9282925
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 06:00:00,4404042.648371976,3060193.3687438173,5747891.928000134
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 06:15:00,4879239.649785442,3145404.258062484,6613075.041508401
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 06:30:00,5012822.288592912,3298473.9369890657,6727170.640196759
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 06:45:00,5232763.087648444,3581853.3648533877,6883672.8104435
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 07:00:00,5404164.356961911,3388593.5198836965,7419735.194040125
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 07:15:00,5647050.473780017,3666792.7077722773,7627308.239787757
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 07:30:00,5891643.608779954,3896125.517727216,7887161.699832692
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 07:45:00,6298937.593452779,4238513.30313423,8359361.883771328
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 08:00:00,6480876.604012125,4600371.56031492,8361381.647709331
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 08:15:00,6602619.044598767,4652387.309998288,8552850.779199246
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 08:30:00,6767778.777710047,4845157.153160196,8690400.402259897
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 08:45:00,6893537.769631155,5105426.786752817,8681648.752509492
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 09:00:00,6874530.527559593,5227810.305661092,8521250.749458095
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 09:15:00,6898084.196422073,5497266.794507212,8298901.598336934
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 09:30:00,6947275.859986195,5613896.432391778,8280655.287580613
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 09:45:00,7109167.932261871,5814507.161378278,8403828.703145463
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 10:00:00,6928812.100444817,5592493.8625942785,8265130.338295355
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 10:15:00,7003276.740941609,5757244.3970022695,8249309.084880949
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 10:30:00,6954852.455522366,5724087.996779578,8185616.914265154
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 10:45:00,6934099.692910201,5702339.455659556,8165859.930160846
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 11:00:00,6986110.628185394,5854503.444855523,8117717.811515265
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 11:15:00,6940568.382802069,5633386.905051824,8247749.860552315
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 11:30:00,6791946.451172355,5358508.242519818,8225384.659824891
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 11:45:00,6969637.322592633,5762388.293278071,8176886.351907195
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 12:00:00,6897214.452115739,5718140.2311186,8076288.673112878
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 12:15:00,6699867.136733474,5444797.030303046,7954937.243163902
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 12:30:00,6874907.861422318,5647425.640234938,8102390.082609698
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 12:45:00,7007602.656286438,6071191.814218735,7944013.498354141
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 13:00:00,7005215.380699913,5971923.40003389,8038507.361365936
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 13:15:00,6875477.605901131,5764923.313418866,7986031.898383397
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 13:30:00,7037522.772004804,5891830.614152579,8183214.929857029
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 13:45:00,7050631.850156769,6032462.631519561,8068801.068793978
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 14:00:00,7055629.759618158,5747298.673912088,8363960.8453242285
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 14:15:00,6825208.141801338,5618019.475381462,8032396.8082212135
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 14:30:00,6920426.989662034,5725560.639014476,8115293.340309593
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 14:45:00,6872843.425293125,5666412.587766028,8079274.262820222
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 15:00:00,6910893.094368838,5668526.116792818,8153260.071944858
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 15:15:00,6957211.913687158,5406864.710624815,8507559.1167495
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 15:30:00,6674516.889096379,4909070.714838083,8439963.063354675
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 15:45:00,6934867.742582367,5380326.763312473,8489408.721852262
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 16:00:00,6775975.664920547,5020839.131432512,8531112.198408581
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 16:15:00,6740916.512979966,5008232.640758102,8473600.385201829
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 16:30:00,6369833.553786924,4642615.880055354,8097051.227518494
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 16:45:00,6409784.568265905,5084913.296353514,7734655.840178295
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 17:00:00,6157318.961449615,4586211.4643285945,7728426.458570635
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 17:15:00,6168544.843129369,4581404.410572534,7755685.275686204
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 17:30:00,5952491.410452482,4448460.451669624,7456522.3692353405
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 17:45:00,5961227.096143549,4517135.326394255,7405318.865892843
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 18:00:00,5817400.4523986885,4237012.706272308,7397788.198525069
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 18:15:00,5756538.258621377,4274478.845005218,7238597.672237536
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 18:30:00,5743739.534816194,4210055.570565861,7277423.499066528
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 18:45:00,5672956.22291814,4262605.328780127,7083307.117056153
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 19:00:00,5750950.297355285,4300510.960164812,7201389.634545757
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 19:15:00,5550351.7608450055,3898787.2981251944,7201916.223564818
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 19:30:00,5576669.114664328,3839958.9588782033,7313379.270450453
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 19:45:00,5544502.395673949,3869261.1464588204,7219743.644889077
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 20:00:00,5466662.77365299,3757953.8374090884,7175371.709896892
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 20:15:00,5394713.637513427,3728457.182618189,7060970.092408665
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 20:30:00,5346269.4325765595,3505821.662905791,7186717.202247327
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 20:45:00,5418943.685449507,3747904.818786394,7089982.55211262
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 21:00:00,5189318.294583388,3464236.4800350047,6914400.10913177
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 21:15:00,4902659.32056941,3040033.656820249,6765284.984318571
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 21:30:00,4809318.999511096,2991020.5999947274,6627617.399027464
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 21:45:00,4578936.996397592,2908415.176513698,6249458.816281486
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 22:00:00,4593100.574644356,2910485.309421608,6275715.839867104
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 22:15:00,4364820.39118907,2655798.8035607897,6073841.978817351
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 22:30:00,4220123.203037796,2417153.7532170536,6023092.652858538
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 22:45:00,4157738.7102602883,2728792.536079302,5586684.884441274
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 23:00:00,3974483.8451569937,2564725.8122659535,5384241.878048034
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 23:15:00,3704771.594596743,2485650.834407882,4923892.354785604
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 23:30:00,3716296.806729371,2092405.274395426,5340188.339063316
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-21 23:45:00,3533255.755795779,2202133.39062669,4864378.120964869
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 00:00:00,3515320.550332796,2203554.1193367676,4827086.981328824
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 00:15:00,3564978.3179024328,1977737.465512104,5152219.170292761
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 00:30:00,3591809.0940797133,2047477.4799872267,5136140.7081722
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 00:45:00,3729200.96205582,2412734.419080831,5045667.505030809
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 01:00:00,3576372.408808687,2320389.0604758323,4832355.757141542
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 01:15:00,3619519.4058191366,2369054.765591984,4869984.04604629
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 01:30:00,3695923.9313948816,2501255.7936009746,4890592.069188788
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 01:45:00,3605526.1007076805,2428820.4285994847,4782231.772815876
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 02:00:00,3635185.153609199,2534817.0324650393,4735553.274753358
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 02:15:00,3679420.1940345997,2359035.363205973,4999805.024863225
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 02:30:00,3584835.1672074622,2332441.877808896,4837228.456606029
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 02:45:00,3614058.0160464384,2523177.31167809,4704938.720414787
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 03:00:00,3598028.5804784927,2493016.7742313975,4703040.386725588
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 03:15:00,3568617.1620495757,2267582.241066307,4869652.083032845
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 03:30:00,3719369.4429661916,2597611.035062538,4841127.850869846
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 03:45:00,3611636.156647401,2373708.867739644,4849563.445555159
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 04:00:00,3597399.220538988,2245800.189463883,4948998.251614092
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 04:15:00,3828791.8007910596,2511603.615983402,5145979.985598717
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 04:30:00,3789414.6997121256,2504730.9709345913,5074098.428489661
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 04:45:00,4075661.6533328225,2772493.930915145,5378829.375750501
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 05:00:00,3930828.3609343446,2619397.5423854124,5242259.179483277
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 05:15:00,3969995.7205629684,2593986.603191448,5346004.837934489
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 05:30:00,3954836.34810327,2501993.747014683,5407678.949191857
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 05:45:00,4266099.150990434,2813704.0415136707,5718494.260467197
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 06:00:00,4424104.2528316425,2991786.9446340464,5856421.56102924
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 06:15:00,4870030.801894224,3358283.2290315838,6381778.374756865
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 06:30:00,5078119.219186116,3571932.9889151813,6584305.449457051
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 06:45:00,5221162.811856566,3767923.243545431,6674402.3801677
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 07:00:00,5300676.203860388,3534076.743952162,7067275.663768615
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 07:15:00,5606423.924594855,3855789.686687458,7357058.1625022525
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 07:30:00,5960065.66858026,4301486.091752028,7618645.245408492
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 07:45:00,6287240.376305036,4632484.181539414,7941996.571070658
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 08:00:00,6498016.164589687,4812208.508337819,8183823.8208415555
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 08:15:00,6518565.796294588,5009000.092382595,8028131.50020658
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 08:30:00,6734158.39132335,5176570.827040095,8291745.955606606
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 08:45:00,6968718.686835729,5314175.526599653,8623261.847071802
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 09:00:00,6826316.796113519,5281673.126235706,8370960.465991332
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 09:15:00,6779126.2833144115,5326626.441651344,8231626.124977479
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 09:30:00,6941644.243086958,5479406.787584766,8403881.69858915
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 09:45:00,7021350.496798631,5557271.497495872,8485429.49610139
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 10:00:00,6904369.377106808,5722791.119003195,8085947.635210421
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 10:15:00,7068298.247119329,5527860.5012280075,8608735.99301065
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 10:30:00,7065769.592530962,5660531.5053271465,8471007.679734778
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 10:45:00,6799924.04953499,5298080.416407463,8301767.682662518
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 11:00:00,6843098.883368701,5358612.690900435,8327585.075836967
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 11:15:00,6933568.485053574,5592031.112866117,8275105.857241031
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 11:30:00,6811112.880147208,5439448.419750713,8182777.340543704
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 11:45:00,6845984.868503012,5605457.941495082,8086511.795510941
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 12:00:00,6848679.534389858,5549257.8696439555,8148101.199135761
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 12:15:00,6651526.825794088,5113507.225324131,8189546.426264045
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 12:30:00,6842353.690445355,5415471.472214726,8269235.9086759845
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 12:45:00,7018663.428834901,5873327.191959292,8163999.665710511
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 13:00:00,6961176.26869525,5511997.9733422985,8410354.5640482
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 13:15:00,6831466.568979428,5328404.926959398,8334528.210999458
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 13:30:00,6961388.109850437,5549734.688195572,8373041.5315053025
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 13:45:00,6971285.87603848,5865207.204574263,8077364.5475026965
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 14:00:00,7108589.962348388,5767279.298080307,8449900.626616467
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 14:15:00,6616539.492064238,5076209.871378624,8156869.112749851
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 14:30:00,6844661.104116185,5409422.933955594,8279899.274276775
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 14:45:00,6701840.82461058,5355098.107899891,8048583.541321268
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 15:00:00,6686411.6918016095,5414538.694039845,7958284.689563374
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 15:15:00,6781634.796478934,5284739.813016858,8278529.779941009
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 15:30:00,6448245.551980062,4965165.6342573855,7931325.469702739
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 15:45:00,6777360.509169043,5448238.36774646,8106482.650591626
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 16:00:00,6708548.254896022,5095865.199491952,8321231.310300093
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 16:15:00,6794005.702137333,5078030.127914939,8509981.276359728
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 16:30:00,6423340.270249684,4982153.923664873,7864526.616834496
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 16:45:00,6371726.567123751,5100970.410016937,7642482.724230565
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 17:00:00,6180297.3446802255,4767543.918960322,7593050.770400129
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 17:15:00,6128206.86517071,4554438.0843251385,7701975.646016281
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 17:30:00,5764764.048885641,4440544.198954372,7088983.89881691
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 17:45:00,5710789.552144424,4205897.012471046,7215682.091817802
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 18:00:00,5535617.471103709,4129051.6401913394,6942183.302016079
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 18:15:00,5595043.601831749,4105844.980514738,7084242.22314876
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 18:30:00,5610602.319342701,4283361.5641025575,6937843.074582844
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 18:45:00,5450518.977792412,4121610.8928406956,6779427.0627441285
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 19:00:00,5603694.848935643,4293642.500550337,6913747.197320949
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 19:15:00,5465025.519079157,4066004.734394762,6864046.303763553
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 19:30:00,5461303.7223827,4268298.914679776,6654308.530085624
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 19:45:00,5476101.803350373,4301925.801660499,6650277.805040248
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 20:00:00,5413339.454520718,4088408.4609081526,6738270.448133283
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 20:15:00,5251971.646685406,3984579.0853317543,6519364.2080390565
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 20:30:00,5189082.793781356,3934276.4278509365,6443889.159711776
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 20:45:00,5246086.560556806,4182918.828867384,6309254.292246227
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 21:00:00,5123944.411109699,3834663.7507725456,6413225.071446853
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-22 21:15:00,4823227.128292529,3565839.1378608886,6080615.11872417
